dim,n_samples,n_vines,decreasing,algorithm,seed,loglik_dissmann,time_dissmann,kl_dissmann,loglik_forest,time_forest,kl_forest,prop_better,forest_over_dissmann
10,1000,100,False,jck,12,10781.428338650987,0.48314738273620605,8.783220263395899,12005.214690111075,46.76546382904053,7.559433911935807,0.49,1.1135087404952517
10,1000,100,False,wilson,12,10781.428338650987,0.4616997241973877,8.783220263395899,11754.582479353146,48.0058159828186,7.810066122693737,0.39,1.090262079395681
10,1000,500,True,jck,12,8204.902342167767,0.5519394874572754,0.41857198496739134,8482.656376705161,234.18673086166382,0.14081795042999812,0.092,1.0338522048105219
10,1000,500,True,wilson,12,8204.902342167767,0.47873449325561523,0.41857198496739134,8380.094570670026,235.15030598640442,0.24337975646513246,0.064,1.0213521406101187
10,1000,500,False,jck,12,10781.428338650987,0.4602673053741455,8.783220263395899,12200.69019014148,235.95900440216064,7.363958411905403,0.538,1.1316395014566387
10,1000,500,False,wilson,12,10781.428338650987,0.45513081550598145,8.783220263395899,11981.018882081764,240.03621459007263,7.583629719965118,0.346,1.1112645287573162
20,100,1,True,jck,12,1926.9257350282699,0.38862085342407227,47.309557952344996,1945.0229481710135,0.37764811515808105,55.27355995543327,1.0,1.0093917543441175
20,100,1,True,wilson,12,1926.9257350282699,0.35526347160339355,47.309557952344996,1858.5978063169418,0.3766212463378906,60.427537126108426,0.0,0.9645404451924424
20,100,1,False,jck,12,2590.1935660094723,0.3509023189544678,inf,2574.257382510331,0.3484957218170166,98.40988970880477,0.0,0.9938474932112147
20,100,1,False,wilson,12,2590.1935660094723,0.34804654121398926,inf,2481.3578168409977,0.3125166893005371,94.95863882622105,0.0,0.9579816155067707
20,100,10,True,jck,12,1926.9257350282699,0.3103470802307129,47.309557952344996,1945.0229481710135,3.247668743133545,55.27355995543327,0.2,1.0093917543441175
20,100,10,True,wilson,12,1926.9257350282699,0.36008596420288086,47.309557952344996,1891.4693337072501,3.399165630340576,53.62375563847961,0.0,0.9815994977510124
20,100,10,False,jck,12,2590.1935660094723,0.36708521842956543,inf,2634.8880974466574,3.2892792224884033,inf,0.4,1.0172552862549353
20,100,10,False,wilson,12,2590.1935660094723,0.36800336837768555,inf,2515.4095075118967,3.526186227798462,84.6530717054132,0.0,0.9711280039148618
20,100,100,True,jck,12,1926.9257350282699,0.36434268951416016,47.309557952344996,2026.19355097624,35.78323030471802,56.62310889774998,0.47,1.0515161607650196
20,100,100,True,wilson,12,1926.9257350282699,0.38544225692749023,47.309557952344996,1954.0680825705726,37.69778633117676,53.26128799691459,0.07,1.0140858295931703
20,100,100,False,jck,12,2590.1935660094723,0.3614187240600586,inf,2807.333369611341,34.92566633224487,inf,0.52,1.0838314967851612
20,100,100,False,wilson,12,2590.1935660094723,0.3769230842590332,inf,2685.266856202521,37.08299732208252,inf,0.05,1.0367050908629665
20,100,500,True,jck,12,1926.9257350282699,0.3833951950073242,47.309557952344996,2052.745765133771,185.20276188850403,49.94359807148507,0.458,1.0652957339342686
20,100,500,True,wilson,12,1926.9257350282699,0.3886373043060303,47.309557952344996,1980.815607776692,192.81437134742737,45.73654638423314,0.044,1.027966761649811
